course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""MATH 6980-007 -Research Doctoral Dissertation"",",Ying Wang,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MATH 6980-010 -Research Doctoral Dissertation"",",Christian Remling,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Physical Science,Ctr 423 Days not,"available""",,,
"""MATH 6980-015 -Research Doctoral Dissertation"",",Justin Malestein,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Physical Science,Ctr 1024 Days not,"available""",,,
"""MATH 6980-016 -Research Doctoral Dissertation"",",Gregory Muller,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MATH 6980-022 -Research Doctoral Dissertation"",",Murad Ozaydin,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MATH 6980-023 -Research Doctoral Dissertation"",",Ameya Pitale,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Physical Science,Ctr 604 Days not,"available""",,,
"""MATH 6980-026 -Research Doctoral Dissertation"",",Alan Roche,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,2 out of 2,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Physical Science,Ctr 628 Days not,"available""",,,
"""MATH 6980-027 -Research Doctoral Dissertation"",",Pengfei Zhang,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Physical Science,Ctr 814 Days not,"available""",,,
"""MATH 6980-029 -Research Doctoral Dissertation"",",Roi Docampo Alvarez,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Physical Science,Ctr 423 Days not,"available""",,,
"""MATH 6980-031 -Research Doctoral Dissertation"",",Miroslav Kramar,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,2 out of 2,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MATH 6980-032 -Research Doctoral Dissertation"",",Jing Tao,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Physical Science,Ctr 1018 Days not,"available""",,,
"""MATH 6980-037 -Research Doctoral Dissertation"",",Jonathan Kujawa,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,3 out of 3,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Physical Science,Ctr 1119 Days not,"available""",,,
"""MATH 6990-001 -Independent Study"",",Deborah Moore-Russo,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,4 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MBIO 6980-009 -Research Doctoral Dissertation"",",Chongle Pan,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - G L,Cross Hall 713 Days not,"available""",,,
"""MBIO 6980-010 -Research Doctoral Dissertation"",",Carolyn Ibberson,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - G L,Cross Hall 327 Days not,"available""",,,
"""MBIO 6980-011 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - G L,Cross Hall 716 Days not,"available""",,,
"""MBIO 6980-012 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - G L,Cross Hall 30 Days not,"available""",,,
"""MBIO 6980-014 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - G L,Cross Hall 228 Days not,"available""",,,
"""MBIO 6980-018 -Research Doctoral Dissertation"",",Jizhong Zhou,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,7 out of 7,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Res,and Tech. Cntr Days not,"available""",,,
"""METR 6990-048 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5106 Days not,"available""",,,
"""METR 6990-050 -Special Problems"",",Donald Macgorman,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 4352 Days not,"available""",,,
"""METR 6990-052 -Special Problems"",",Amy McGovern,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5900 Days not,"available""",,,
"""METR 6990-054 -Special Problems"",",Renee Mc Pherson,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 2900 Days not,"available""",,,
"""METR 6990-055 -Special Problems"",",Berrien Moore,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 3630 Days not,"available""",,,
"""METR 6990-056 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5321 Days not,"available""",,,
"""METR 6990-058 -Special Problems"",",Robert Palmer,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 4614 Days not,"available""",,,
"""METR 6990-059 -Special Problems"",",David Parsons,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5900 Days not,"available""",,,
"""METR 6990-060 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5329 Days not,"available""",,,
"""METR 6990-062 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5646 Days not,"available""",,,
"""METR 6990-064 -Special Problems"",",Alexander Ryzhkov,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 4911 Days not,"available""",,,
"""METR 6990-066 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5423 Days not,"available""",,,
"""METR 6990-068 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5900 Days not,"available""",,,
"""METR 6990-072 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5900 Days not,"available""",,,
"""METR 6990-076 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5331 Days not,"available""",,,
"""METR 6990-077 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5900 Days not,"available""",,,
"""METR 6990-078 -Special Problems"",",Xuguang Wang,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5341 Days not,"available""",,,
"""METR 6990-081 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 4344 Days not,"available""",,,
"""METR 6990-082 -Special Problems"",",Ming Xue,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5425 Days not,"available""",,,
"""METR 6990-083 -Special Problems"",",Tian-You Yu,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 4600 Days not,"available""",,,
"""METR 6990-084 -Special Problems"",",Guifu Zhang,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 4620 Days not,"available""",,,
"""METR 6990-085 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 5900 Days not,"available""",,,
"""METR 6990-086 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 4348 Days not,"available""",,,
"""METR 6990-088 -Special Problems"",",TBD,"1 to 4 hours. Prerequisite: graduate standing, permission of instructor. May be repeated with change of subject matter; maximum credit 12 hours for doctoral students. Individual research problems in meteorology and related areas conducted under faculty supervision. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - National Weather,Center 4913 Days not,"available""",,,
"""MGT 6980-003 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Adams Hall,Days not,"available""",,,
"""MGT 6980-004 -Research Doctoral Dissertation"",",Mark Bolino,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MGT 6980-005 -Research Doctoral Dissertation"",",Shawn McClean,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MGT 6983-001 -Research Methods and Design"",",Shawn McClean,"Contact instructor for meeting days and times.  Prerequisite: graduate standing and permission of instructor. Survey of research design and methods issues. Designed to introduce the Ph.D. student to the broad range of issues from the idea creation to publishing. Topics include theory, models, designs, data, measurement, data collection, analysis, theory development to academic writing and ethical issues. (Irreg.)",Jan 13 - May 9,4 out of 10,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MGT 6990-004 -Independent Study"",",TBD,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MGT 6990-005 -Independent Study"",",TBD,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""MIS 2113-001 -Computer-Based Info Systems"",",Jeb Sheriff,"Prerequisite: undergraduate major in Business, prerequisite or concurrent enrolled in B AD 1001. The course educates students on how information technology facilitates organizations to achieve its goals and solve problems. Students will learn to use latest tools of information technology, conduct hands-on-exercises and solve problems. Hence, students will become familiar with advanced use of spreadsheet and database software, networking technologies, web and application programming languages, and business analytics methods. (F, Sp, Su)",Jan 13 - May 2,0 out of 235,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,12:00 pm - 1:15 pm,Adams Hall 150,TR,1:30 pm - 3:30 pm,May 6,"Adams Hall 150 T"","
"""MIS 2113-002 -Computer-Based Info Systems"",",Jeb Sheriff,"Prerequisite: undergraduate major in Business, prerequisite or concurrent enrolled in B AD 1001. The course educates students on how information technology facilitates organizations to achieve its goals and solve problems. Students will learn to use latest tools of information technology, conduct hands-on-exercises and solve problems. Hence, students will become familiar with advanced use of spreadsheet and database software, networking technologies, web and application programming languages, and business analytics methods. (F, Sp, Su)",Jan 13 - May 2,59 out of 235,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,4:30 pm - 5:45 pm,Adams Hall 150,TR,10:30 am - 12:30 pm,May 9,"Adams Hall 150 F"","
"""MIS 2113-004 -Computer-Based Info Systems"",",Alexandra Durcikova,"Prerequisite: undergraduate major in Business, prerequisite or concurrent enrolled in B AD 1001. The course educates students on how information technology facilitates organizations to achieve its goals and solve problems. Students will learn to use latest tools of information technology, conduct hands-on-exercises and solve problems. Hence, students will become familiar with advanced use of spreadsheet and database software, networking technologies, web and application programming languages, and business analytics methods. (F, Sp, Su)",Jan 13 - May 2,8 out of 235,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,10:00 am - 10:50 am,Adams Hall 150,MWF,8:00 am - 10:00 am,May 6,"Adams Hall 150 T"","
"""MIS 2113-005 -Computer-Based Info Systems"",",Shuang Zhai,"Prerequisite: undergraduate major in Business, prerequisite or concurrent enrolled in B AD 1001. The course educates students on how information technology facilitates organizations to achieve its goals and solve problems. Students will learn to use latest tools of information technology, conduct hands-on-exercises and solve problems. Hence, students will become familiar with advanced use of spreadsheet and database software, networking technologies, web and application programming languages, and business analytics methods. (F, Sp, Su)",Jan 13 - May 2,0 out of 167,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,3:00 pm - 4:15 pm,Adams Hall 255,TR,4:30 pm - 6:30 pm,May 6,"Adams Hall 255 T"","
"""MIS 3013-001 -Introduction to Programming"",",Ronald Atkinson,"UPPER DIVISION MIS COURSES ARE RESTRICTED TO STUDENTS WHO ARE FULLY ADMITTED TO THE COLLEGE OF BUSINESS. ALL OTHER STUDENTS MUST OBTAIN PERMISSION OF THE COLLEGE OF BUSINESS UNDERGRADUATE PROGRAMS OFFICE, ROOM 1010, PRICE HALL.  Prerequisite: MIS 2113 and Junior standing; student must be approved for degree candidacy by Price College. Introduce the basic principles of programming and design. Topics covered are language syntax, algorithm, development, logic structures, arrays and math function. (F, Sp)",Jan 13 - May 2,23 out of 35,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 am - 9:50 am,Michael,F,8:00 am - 10:00 am,May 5,"Michael F. Price Hall 2020 M"","
"""MIS 3013-004 -Introduction to Programming"",",Sanjana Mudduluru,"Prerequisite: MIS 2113 and Junior standing; student must be approved for degree candidacy by Price College. Introduce the basic principles of programming and design. Topics covered are language syntax, algorithm, development, logic structures, arrays and math function. (F, Sp)",Jan 13 - May 2,7 out of 35,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,10:30 am - 11:45 am,Adams Hall 3109,TR,8:00 am - 10:00 am,May 7,"Adams Hall 3109 W"","
"""MIS 3033-002 -Business Program Lang"",",Jeremy Bellah,"Prerequisite: student must be approved for degree candidacy by Price College; majors only; MIS 3013; and MIS 3353 or concurrent enrollment. May be repeated once with change of topic; maximum credit six hours. Various emerging programming languages and tools relevant to MIS applications. The basic syntax, code construction, and Object-oriented programming concepts and the business use of programming languages will be covered. Possible languages could include Visual Basic in the .Net framework, Java, and C#. (F, Sp)",Jan 13 - May 2,1 out of 35,Lecture,Traditional In-Person,"Times: 1, Max Hours: 6",None,0 Waiting,9:00 am - 9:50 am,Adams Hall 3109,MWF,8:00 am - 10:00 am,May 5,"Adams Hall 3109 M"","
"""MIS 3213-002 -Business Data Analysis"",",Cui Zou,"Prerequisite: student must have been approved for degree candidacy by Price College. This course will cover the use of end user computing tools such as spreadsheets to analyze various business problems. The course will introduce fundamental principles of business analysis and computer programming to develop solutions. Students may not receive credit for both MIS 3213 and MIS 3223. (F, Sp)",Jan 13 - May 2,4 out of 55,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,10:00 am - 10:50 am,Adams Hall 3103,MWF,8:00 am - 10:00 am,May 6,"Adams Hall 3103 T"","
"""MIS 3213-003 -Business Data Analysis"",",Frederic Daugherty,"Prerequisite: student must have been approved for degree candidacy by Price College. This course will cover the use of end user computing tools such as spreadsheets to analyze various business problems. The course will introduce fundamental principles of business analysis and computer programming to develop solutions. Students may not receive credit for both MIS 3213 and MIS 3223. (F, Sp)",Jan 13 - May 2,0 out of 55,Lecture,Traditional In-Person,Not Repeatable,None,9 Waiting,10:30 am - 11:45 am,Adams Hall 3103,TR,8:00 am - 10:00 am,May 7,"Adams Hall 3103 W"","
"""MIS 3213-004 -Business Data Analysis"",",Weiyu Wang,"Prerequisite: student must have been approved for degree candidacy by Price College. This course will cover the use of end user computing tools such as spreadsheets to analyze various business problems. The course will introduce fundamental principles of business analysis and computer programming to develop solutions. Students may not receive credit for both MIS 3213 and MIS 3223. (F, Sp)",Jan 13 - May 2,0 out of 46,Lecture,Traditional In-Person,Not Repeatable,None,4 Waiting,1:00 pm - 1:50 pm,Michael,F,8:00 am - 10:00 am,May 8,"Michael F. Price Hall 2030 R"","
"""MIS 3353-002 -Databases"",",John James,"Prerequisite: Student must be approved for degree candidacy by Price College; majors only; or permission. As organizations depend on data for their decisions, understanding database management is crucial. This course covers the structure, flow, and use of business data with an emphasis on data integrity. It covers conceptual data modeling, normalization, structured query language (SQL), physical database design and implementation, and data warehousing concepts. A team project with phased deliverables serves as the focal point. (F, Sp)",Jan 13 - May 2,2 out of 38,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,1:00 pm - 1:50 pm,Adams Hall 3208,MWF,8:00 am - 10:00 am,May 8,"Adams Hall 3208 R"","
"""MIS 3353-004 -Databases"",",Swetha Siripurapu,"Prerequisite: Student must be approved for degree candidacy by Price College; majors only; or permission. As organizations depend on data for their decisions, understanding database management is crucial. This course covers the structure, flow, and use of business data with an emphasis on data integrity. It covers conceptual data modeling, normalization, structured query language (SQL), physical database design and implementation, and data warehousing concepts. A team project with phased deliverables serves as the focal point. (F, Sp)",Jan 13 - May 2,11 out of 36,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,4:30 pm - 5:45 pm,Michael,F,10:30 am - 12:30 pm,May 9,"Michael F. Price Hall 3065 F"","
"""MIS 3353-005 -Databases"",",Xinhui Zhan,"Prerequisite: Student must be approved for degree candidacy by Price College; majors only; or permission. As organizations depend on data for their decisions, understanding database management is crucial. This course covers the structure, flow, and use of business data with an emphasis on data integrity. It covers conceptual data modeling, normalization, structured query language (SQL), physical database design and implementation, and data warehousing concepts. A team project with phased deliverables serves as the focal point. (F, Sp)",Jan 13 - May 2,3 out of 26,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 am - 10:15 am,Adams Hall 111,TR,8:00 am - 10:00 am,May 9,"Adams Hall 111 F"","
"""MIS 3373-001 -Systems Analysis/Design Theory"",",John James,"Prerequisite: 3353 or permission. A study of the structure and application of tools, technologies, and models for analyzing, designing, and evaluating information systems. Topics include: case tools, structured analysis, I/O design, rapid application development, simulation models, prototyping, human factors, alternatives, cost/benefit analysis, recommendations for a new system, implementation and post-evaluation. (F, Sp)",Jan 13 - May 2,0 out of 38,Lecture,Traditional In-Person,Not Repeatable,None,2 Waiting,3:00 pm - 3:50 pm,Adams Hall 3210,MWF,4:30 pm - 6:30 pm,May 7,"Adams Hall 3210 W"","
"""MIS 3383-001 -Electronic Business"",",Keehyung Kim,"Prerequisite: Student must be approved for degree candidacy by Price College or permission. The application of information technology to enable business processes (e.g., sales, manufacturing, procurement, financial accounting) across business enterprises. There is a substantial focus on Enterprise Resource Planning (ERP) systems, and students become familiar with the value and use of these systems in supporting everyday business activities. Students will make use and develop competency on popular ERP software. (F, Sp)",Jan 13 - May 2,0 out of 46,Lecture,Traditional In-Person,Not Repeatable,None,2 Waiting,3:00 pm - 4:15 pm,Michael,F,4:30 pm - 6:30 pm,May 6,"Michael F. Price Hall 3030 T"","
